minute,hh:mm,name,age,gender,occupation,prefecture,income_jpy,channel,category,sku,price_jpy,impulse,reason
1335,22:15,前田 貴志,41,男,会社員,神奈川県,10380000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,1,夜のリラックス中に / 夏前リピート
1385,23:05,前田 貴志,41,男,会社員,神奈川県,10380000,honto,電子書籍,hontoポイント 1000円分,1000,1,寝る前に思い立って / 次回用ポイント購入
1400,23:20,前田 貴志,41,男,会社員,神奈川県,10380000,メルカリ,アパレル,MUJI 90s ヴィンテージ チノパン 31inch,3645,1,寝る前に思い立って / 古着趣味
735,12:15,前田 健太,21,男,大学生,埼玉県,800000,Yodobashi.com,ゲーム,PS5 ソフト 「Final Fantasy XVII」,9680,0,勉強の息抜きに / シリーズ続編
795,13:15,前田 健太,21,男,大学生,埼玉県,800000,Amazon,サブスク,Kindle Unlimited 3ヶ月分,2940,0,勉強の息抜きに / 読み放題
1245,20:45,伊藤 翼_917,65,男,飲食店,東京都23区,3140000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,1,夜のリラックス中に / 通勤新調
1290,21:30,伊藤 翼_917,65,男,飲食店,東京都23区,3140000,MUJI passport,日用品,無印良品 ポリプロピレン収納ケース 引出式M,1490,1,夜のリラックス中に / 整理用
910,15:10,森 結衣,61,女,主婦・主夫,東京都市部,1160000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,0,子供の世話の合間に / 通勤用
915,15:15,森 結衣,61,女,主婦・主夫,東京都市部,1160000,Amazon,日用品,LION クリニカ アドバンテージ ハミガキ 130g x 3,1011,0,子供の世話の合間に / まとめ買い
525,08:45,田中 拓海,39,男,パート,東京都23区,1290000,楽天市場,日用品,除菌できるウェットティッシュ 100枚 x 8パック,1505,0,勤務中こっそり / 安心のリピート
1230,20:30,田中 拓海,39,男,パート,東京都23区,1290000,MUJI passport,日用品,無印良品 アロマオイル ラベンダー 10ml,1190,1,夜のリラックス中に / 安心のリピート
360,06:00,鈴木 陽菜_920,42,女,主婦・主夫,埼玉県,2050000,Amazon,電子書籍,Kindle 進撃の巨人 最終34巻,538,0,朝の準備中ふと / シリーズ完結
535,08:55,鈴木 陽菜_920,42,女,主婦・主夫,埼玉県,2050000,Amazon,日用品,クイックル ワイパー 立体吸着 ウェット 32枚,978,0,家事中スマホで / リピート
1095,18:15,鈴木 陽菜_920,42,女,主婦・主夫,埼玉県,2050000,楽天市場,日用品,コストコ カークランド トイレットペーパー 30ロール,4166,0,夕食後にカートを処理 / まとめ買いお得
1185,19:45,鈴木 陽菜_920,42,女,主婦・主夫,埼玉県,2050000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,0,夕食後にカートを処理 / 安心のリピート
555,09:15,岡田 桜,71,女,退職,埼玉県,1080000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,2930,1,朝のゆっくり時間に / PayPay祭
1305,21:45,岡田 桜,71,女,退職,埼玉県,1080000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,1,TVショッピング見て / 通勤新調
745,12:25,佐藤 結衣_922,37,女,会社員,東京都23区,5190000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,0,ランチ食べながら / 安心のリピート
775,12:55,佐藤 結衣_922,37,女,会社員,東京都23区,5190000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,0,ランチ食べながら / 夏前リピート
815,13:35,佐藤 結衣_922,37,女,会社員,東京都23区,5190000,Oisix,食品,Oisix おうちレストラン 旬の野菜セット,3980,0,勤務中こっそり / 週末まとめ
1060,17:40,佐藤 結衣_922,37,女,会社員,東京都23区,5190000,楽天市場,化粧品,資生堂 マキアージュ ドラマティック ジェリー BB,3341,0,勤務中こっそり / ポイント祭
1205,20:05,佐藤 結衣_922,37,女,会社員,東京都23区,5190000,Amazon,電化製品,Logicool MX Master 3S ワイヤレスマウス,15824,1,夜のリラックス中に / 新調
1305,21:45,佐藤 結衣_922,37,女,会社員,東京都23区,5190000,Oisix,食品,Oisix おうちレストラン 旬の野菜セット,3980,1,夜のリラックス中に / 週末まとめ
1245,20:45,佐藤 京子,19,女,大学生,東京都23区,800000,MUJI passport,アパレル,無印良品 オーガニックコットン Vネック 半袖T 白 M,1490,1,Instagram で広告見て / 夏定番
1275,21:15,佐藤 京子,19,女,大学生,東京都23区,800000,ZOZOTOWN,シューズ,CONVERSE All Star OX 黒 25cm,6600,1,Instagram で広告見て / 定番補充
795,13:15,林 悦子,22,女,パート,埼玉県,800000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,21223,0,ランチ食べながら / 新品より安い
1340,22:20,林 悦子,22,女,パート,埼玉県,800000,ZOZOTOWN,アパレル,steven alan 別注 ボーダー T ホワイト x ネイビー,7700,1,夜のリラックス中に / ZOZO特集
450,07:30,岡田 颯太,78,男,パート,神奈川県,3390000,honto,書籍,夜は短し歩けよ乙女 (角川文庫),770,0,朝の準備中ふと / 再読
1310,21:50,岡田 颯太,78,男,パート,神奈川県,3390000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,1,夜のリラックス中に / ストック補充
815,13:35,佐藤 凛_926,29,女,公務員,千葉県,4040000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,0,勤務中こっそり / 週末カジュアル
840,14:00,佐藤 凛_926,29,女,公務員,千葉県,4040000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,0,勤務中こっそり / 通勤新調
950,15:50,佐藤 凛_926,29,女,公務員,千葉県,4040000,ZOZOTOWN,アパレル,nano universe テーパード パンツ 9号,11000,0,勤務中こっそり / オフィス用
1095,18:15,佐藤 凛_926,29,女,公務員,千葉県,4040000,iHerb,化粧品,The Ordinary ナイアシンアミド 10% 30ml,1120,1,通勤中ふと思い出して / 話題のスキンケア
1365,22:45,佐藤 凛_926,29,女,公務員,千葉県,4040000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,1,寝る前に思い立って / 週末カジュアル
700,11:40,石川 節子_927,39,女,会社員,神奈川県,4160000,MUJI passport,日用品,無印良品 ポリプロピレン収納ケース 引出式M,1490,0,勤務中こっそり / 整理用
795,13:15,石川 節子_927,39,女,会社員,神奈川県,4160000,Amazon,電子書籍,Kindle 進撃の巨人 最終34巻,538,0,勤務中こっそり / シリーズ完結
1195,19:55,石川 節子_927,39,女,会社員,神奈川県,4160000,楽天市場,日用品,コストコ カークランド トイレットペーパー 30ロール,3593,0,夕食後にカートを処理 / 安心のリピート
1310,21:50,石川 節子_927,39,女,会社員,神奈川県,4160000,楽天市場,日用品,コストコ カークランド トイレットペーパー 30ロール,3841,1,夜のリラックス中に / まとめ買いお得
1395,23:15,石川 節子_927,39,女,会社員,神奈川県,4160000,Amazon,電子書籍,Kindle 進撃の巨人 最終34巻,538,1,寝る前に思い立って / シリーズ完結
480,08:00,長谷川 智子_928,74,女,工場勤務,神奈川県,3540000,iHerb,サプリ,Solgar 鉄分 25mg 90粒,1519,0,朝の準備中ふと / 貧血対策
485,08:05,長谷川 智子_928,74,女,工場勤務,神奈川県,3540000,Amazon,サブスク,Kindle Unlimited 3ヶ月分,2940,0,朝の準備中ふと / 読み放題
835,13:55,斎藤 陽菜,30,女,飲食店,東京都23区,3590000,ZOZOTOWN,アパレル,SLY オーバーサイズ スウェット M ベージュ,8800,0,ランチ食べながら / 韓国っぽい
1180,19:40,斎藤 陽菜,30,女,飲食店,東京都23区,3590000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,0,夕食後にカートを処理 / おやつストック
1210,20:10,斎藤 陽菜,30,女,飲食店,東京都23区,3590000,ZOZOTOWN,アパレル,SLY オーバーサイズ スウェット M ベージュ,8800,0,夕食後にカートを処理 / 韓国っぽい
1280,21:20,斎藤 陽菜,30,女,飲食店,東京都23区,3590000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,22677,1,夜のリラックス中に / 新品より安い
1290,21:30,斎藤 陽菜,30,女,飲食店,東京都23区,3590000,楽天市場,日用品,コストコ カークランド トイレットペーパー 30ロール,3868,1,夜のリラックス中に / まとめ買いお得
405,06:45,渡辺 貴志_930,32,男,会社員,神奈川県,6680000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,0,朝の準備中ふと / 安心のリピート
1160,19:20,渡辺 貴志_930,32,男,会社員,神奈川県,6680000,Yodobashi.com,電化製品,シャープ プラズマクラスター イオン発生機 IG-NX15,18800,0,夕食後にカートを処理 / 花粉対策
1170,19:30,渡辺 貴志_930,32,男,会社員,神奈川県,6680000,Yodobashi.com,ゲーム,PS5 ソフト 「Final Fantasy XVII」,9680,0,夕食後にカートを処理 / シリーズ続編
1280,21:20,渡辺 貴志_930,32,男,会社員,神奈川県,6680000,ZOZOTOWN,シューズ,CONVERSE All Star OX 黒 25cm,6600,1,夜のリラックス中に / 定番補充
1325,22:05,渡辺 貴志_930,32,男,会社員,神奈川県,6680000,ZOZOTOWN,アパレル,steven alan 別注 ボーダー T ホワイト x ネイビー,7700,1,夜のリラックス中に / ZOZO特集
1345,22:25,渡辺 貴志_930,32,男,会社員,神奈川県,6680000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,1,夜のリラックス中に / ストック補充
430,07:10,山崎 結衣,43,女,教員,東京都市部,8970000,MUJI passport,家具,無印良品 ポリエステル 綿フランネル こたつ布団,9990,0,朝の準備中ふと / 冬支度
720,12:00,山崎 結衣,43,女,教員,東京都市部,8970000,楽天市場,化粧品,資生堂 マキアージュ ドラマティック ジェリー BB,3730,0,ランチ食べながら / ポイント祭
1145,19:05,山崎 結衣,43,女,教員,東京都市部,8970000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,0,夕食後にカートを処理 / 通勤新調
1170,19:30,山崎 結衣,43,女,教員,東京都市部,8970000,iHerb,食品,California Gold ナッツミックス 907g,2693,0,夕食後にカートを処理 / 安心のリピート
1375,22:55,山崎 結衣,43,女,教員,東京都市部,8970000,メルカリ,アパレル,MUJI 90s ヴィンテージ チノパン 31inch,2812,1,寝る前に思い立って / 安心のリピート
1380,23:00,山崎 結衣,43,女,教員,東京都市部,8970000,Amazon,電子書籍,Kindle 三体III 死神永生 上,1820,1,寝る前に思い立って / 話題のSF
725,12:05,林 彩花_932,71,女,主婦・主夫,千葉県,1700000,honto,電子書籍,hontoポイント 1000円分,1000,0,用事の合間に / 安心のリピート
1140,19:00,林 彩花_932,71,女,主婦・主夫,千葉県,1700000,Yahoo!ショッピング,日用品,レノア 本格消臭 詰替 1320ml,975,0,夕食後にカートを処理 / PayPayキャンペーン
1330,22:10,林 彩花_932,71,女,主婦・主夫,千葉県,1700000,楽天市場,食品,台湾カステラ 6個セット,2600,0,家族の話題から / 話題スイーツ
1125,18:45,高橋 克彦,56,男,パート,神奈川県,1190000,メルカリ,アパレル,MUJI 90s ヴィンテージ チノパン 31inch,3868,0,勤務中こっそり / 古着趣味
1155,19:15,高橋 克彦,56,男,パート,神奈川県,1190000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,0,夕食後にカートを処理 / 安心のリピート
520,08:40,井上 誠,67,男,退職,埼玉県,1750000,Amazon,電化製品,Anker PowerLine III USB-C ケーブル 1.8m,1290,1,朝のゆっくり時間に / ケーブル断線
570,09:30,井上 誠,67,男,退職,埼玉県,1750000,Yahoo!ショッピング,日用品,レノア 本格消臭 詰替 1320ml,1009,1,朝のゆっくり時間に / PayPayキャンペーン
720,12:00,佐々木 正樹_935,64,男,会社員,東京都23区,2080000,Amazon,書籍,世界一流エンジニアの思考法 (文春新書),990,0,ランチ食べながら / 話題本
1215,20:15,佐々木 正樹_935,64,男,会社員,東京都23区,2080000,Amazon,日用品,LION クリニカ アドバンテージ ハミガキ 130g x 3,1003,1,夜のリラックス中に / まとめ買い
1090,18:10,木村 結衣_936,56,女,会社員,茨城県,6050000,MUJI passport,家具,無印良品 やわらかフィットソファ 1人掛け 用 カバー,4990,1,通勤中ふと思い出して / 気分転換
1095,18:15,木村 結衣_936,56,女,会社員,茨城県,6050000,Uniqlo online,アパレル,ヒートテック クルーネックT 極暖 (グレー M),1990,1,通勤中ふと思い出して / 冬支度
1205,20:05,木村 結衣_936,56,女,会社員,茨城県,6050000,Amazon,コーヒー,STARBUCKS ハウス ブレンド ホール 250g,1442,1,夜のリラックス中に / 切らした
1255,20:55,木村 結衣_936,56,女,会社員,茨城県,6050000,Amazon,日用品,アタック ZERO 抗菌プラス 詰替 720g,427,1,夜のリラックス中に / ストック切れ
1295,21:35,木村 結衣_936,56,女,会社員,茨城県,6050000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,1,夜のリラックス中に / 週末カジュアル
390,06:30,佐藤 颯太,24,男,会社員,東京都23区,3700000,Amazon,コーヒー,UCC ザ ブレンド 114 レギュラーコーヒー 360g x 6,4864,0,朝の準備中ふと / 在宅用ストック
1115,18:35,佐藤 颯太,24,男,会社員,東京都23区,3700000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,1,通勤中ふと思い出して / 通勤用
1180,19:40,佐藤 颯太,24,男,会社員,東京都23区,3700000,iHerb,食品,California Gold ナッツミックス 907g,2562,0,夕食後にカートを処理 / 間食用
1210,20:10,佐藤 颯太,24,男,会社員,東京都23区,3700000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,3208,1,夜のリラックス中に / PayPay祭
1335,22:15,佐藤 颯太,24,男,会社員,東京都23区,3700000,MUJI passport,アパレル,無印良品 オーガニックコットン Vネック 半袖T 白 M,1490,1,夜のリラックス中に / 夏定番
835,13:55,清水 克彦_938,36,男,工場勤務,群馬県,4790000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,0,ランチ食べながら / 安心のリピート
